"","tow_lon","tow_lat","extra"
"6318","-72.7025735607682","41.7679090058481","222"
"6319","-72.6712663914953","41.7669886503604","222"
"6320","-72.6870440589553","41.7778502514257","222"
"6321","-72.6854681495153","41.7787181333486","222"
"6322","-72.6876779581456","41.7579025427057","222"
"6323","-72.6935405157475","41.7715155534851","222"
"6324","-72.6756500752806","41.7475543213406","222"
"6325","-72.6828559944088","41.7458516534604","222"
"6326","-72.6956792173605","41.7817280056694","222"
"6327","-72.6597852728193","41.7881334906997","222"
"6328","-72.715262589459","41.7871552973854","222"
"6329","-72.6984448568406","41.7477704113474","222"
"6330","-72.6619766083899","41.7881552066418","222"
"6331","-72.7002181247549","41.8023928900629","222"
"6332","-72.6831678425595","41.7541829414637","222"
"6333","-72.6831678425595","41.7541829414637","222"
"6334","-72.7046164710198","41.7672748568348","222"
"6335","-72.6707860678436","41.7626865250401","222"
"6336","-72.694258117247","41.7411943658002","222"
"6337","-72.6869732512657","41.7455816051461","222"
"6338","-72.70008873248","41.7649051997506","222"
"6339","-72.6724071551045","41.785978213389","222"
"6340","-72.6683352055256","41.7439641794229","222"
"6341","-72.684860733195","41.754352903356","222"
"6342","-72.6935041494902","41.7716858452425","222"
"6343","-72.6963256567776","41.773726248173","222"
"6344","-72.6759413793284","41.765699514627","222"
"6345","-72.6798110558837","41.777636776664","222"
"6346","-72.6786603594195","41.7713840108172","222"
"6347","-72.7090899300185","41.7633145631248","222"
"6348","-72.6740881235563","41.7518744209771","222"
"6349","-72.6838291993487","41.7580946952465","222"
"6350","-72.6935041494902","41.7716858452425","222"
"6351","-72.6619766083899","41.7881552066418","222"
"6352","-72.6619766083899","41.7881552066418","222"
"6353","-72.715262589459","41.7871552973854","222"
"6354","-72.6619766083899","41.7881552066418","222"
"6355","-72.6830839824","41.7464671997324","222"
"6356","-72.6619766083899","41.7881552066418","222"
"6357","-72.6780354428668","41.7724354537278","222"
"6358","-72.6610007576829","41.7850419702377","222"
"6359","-72.6550815287892","41.7862074809398","222"
"6360","-72.7138362148433","41.7559606528485","222"
"6361","-72.6830839824","41.7464671997324","222"
"6362","-72.6619766083899","41.7881552066418","222"
"6363","-72.6780354428668","41.7724354537278","222"
"6364","-72.6550815287892","41.7862074809398","222"
"6365","-72.6619766083899","41.7881552066418","222"
"6366","-72.6780354428668","41.7724354537278","222"
"6367","-72.6986720051452","41.739979800182","222"
"6368","-72.680748694594","41.799305044979","222"
"6369","-72.6708632553006","41.736647778939","222"
"6370","-72.6708632553006","41.736647778939","222"
"6371","-72.6897583111082","41.7726599266437","222"
"6372","-72.6971097982854","41.7694300597101","222"
"6373","-72.6929333684276","41.7620657487271","222"
"6374","-72.6802461283744","41.7777786969458","222"
"6375","-72.681285786255","41.7745401226146","222"
"6376","-72.6954931933294","41.7677850069755","222"
"6377","-72.6961247233613","41.7674701929446","222"
"6378","-72.6849889395647","41.7833520322799","222"
"6379","-72.6762456266063","41.7821861937285","222"
"6380","-72.7114000942445","41.7564704108965","222"
"6381","-72.6849889395647","41.7833520322799","222"
"6382","-72.6954931933294","41.7677850069755","222"
"6383","-72.6899581403239","41.7395915570977","222"
"6384","-72.6849889395647","41.7833520322799","222"
"6385","-72.6762456266063","41.7821861937285","222"
"6386","-72.7114000942445","41.7564704108965","222"
"6387","-72.6954931933294","41.7677850069755","222"
"6388","-72.6762456266063","41.7821861937285","222"
"6389","-72.6766058327153","41.7393631952525","222"
"6390","-72.6852104326354","41.7795394854894","222"
"6391","-72.6836670032705","41.7536422486516","222"
"6392","-72.6619766083899","41.7881552066418","222"
"6393","-72.6806653616354","41.7584413401526","222"
"6394","-72.6871422838496","41.7345749678587","222"
"6395","-72.6927789026063","41.7744115650037","222"
"6396","-72.6727834627171","41.7690386430371","222"
"6397","-72.6719108163591","41.7655732643859","222"
"6398","-72.6727834627171","41.7690386430371","222"
"6399","-72.6692962976304","41.7307548318659","222"
"6400","-72.6760250845418","41.7523455392937","222"
"6401","-72.6906831802672","41.7709367529751","222"
"6402","-72.6756456521075","41.7372763399197","222"
"6403","-72.6891671231151","41.7559496826186","222"
"6404","-72.677075452767","41.7664941490908","222"
"6405","-72.669491674995","41.791136292382","222"
"6406","-72.677075452767","41.7664941490908","222"
"6407","-72.7149454217433","41.7466239205647","222"
"6408","-72.6810877877351","41.7868224902189","222"
"6409","-72.6955921810428","41.7735268825356","222"
"6410","-72.6921294219879","41.772945498588","222"
"6411","-72.677075452767","41.7664941490908","222"
"6412","-72.669491674995","41.791136292382","222"
"6413","-72.677075452767","41.7664941490908","222"
"6414","-72.7023130265846","41.7573887074393","222"
"6415","-72.6627158541776","41.7967538322555","222"
"6416","-72.6728534884522","41.7455148769181","222"
"6417","-72.6751601316554","41.7550320473098","222"
"6418","-72.6798966479922","41.7941483689292","222"
"6419","-72.6804367173151","41.7474970186171","222"
"6420","-72.6861410715411","41.7399352344702","222"
"6421","-72.6865846807404","41.7846583594233","222"
"6422","-72.690145521344","41.7716032273762","222"
"6423","-72.6908881896208","41.8039132374032","222"
"6424","-72.6908881896208","41.8039132374032","222"
"6425","-72.6908881896208","41.8039132374032","222"
"6426","-72.6908881896208","41.8039132374032","222"
"6427","-72.6666657328519","41.7954260612456","222"
"6428","-72.677075452767","41.7664941490908","222"
"6429","-72.6648562768038","41.7834063598568","222"
"6430","-72.712959108963","41.7657623377299","222"
"6431","-72.699495222414","41.7786091503065","222"
"6432","-72.6785499663005","41.7467685699155","222"
"6433","-72.6975341923585","41.7528988599057","222"
"6434","-72.6975341923585","41.7528988599057","222"
"6435","-72.70863618396","41.7571322523524","222"
"6436","-72.6741288832592","41.7497952148334","222"
"6437","-72.6979122892161","41.7444960428183","222"
"6438","-72.6975341923585","41.7528988599057","222"
"6439","-72.70863618396","41.7571322523524","222"
"6440","-72.7050605907085","41.7666031916756","222"
"6441","-72.6645141925705","41.794749401242","222"
"6442","-72.6937365253486","41.7526800175498","222"
"6443","-72.6782107222207","41.7945560095817","222"
"6444","-72.697277210001","41.7709161328927","222"
"6445","-72.6785055818541","41.7448861232579","222"
"6446","-72.6963256567776","41.773726248173","222"
"6447","-72.6928420906588","41.7732153762973","222"
"6448","-72.6952396518139","41.7717624784179","222"
"6449","-72.6952964416783","41.7720594090167","222"
"6450","-72.6946117735261","41.7702497011518","222"
"6451","-72.697277210001","41.7709161328927","222"
"6452","-72.6785055818541","41.7448861232579","222"
"6453","-72.6715154973441","41.7890653035245","222"
"6454","-72.6963256567776","41.773726248173","222"
"6455","-72.6928420906588","41.7732153762973","222"
"6456","-72.6952396518139","41.7717624784179","222"
"6457","-72.6952964416783","41.7720594090167","222"
"6458","-72.6824266086982","41.7866550582626","222"
"6459","-72.70008873248","41.7649051997506","222"
"6460","-72.6946117735261","41.7702497011518","222"
"6461","-72.6958930659266","41.7757850645035","222"
"6462","-72.6958930659266","41.7757850645035","222"
"6463","-72.6785055818541","41.7448861232579","222"
"6464","-72.6715154973441","41.7890653035245","222"
"6465","-72.6928420906588","41.7732153762973","222"
"6466","-72.6824266086982","41.7866550582626","222"
"6467","-72.70008873248","41.7649051997506","222"
"6468","-72.6958930659266","41.7757850645035","222"
"6469","-72.70008873248","41.7649051997506","222"
"6470","-72.68372407438","41.7587842454357","222"
"6471","-72.7006855058954","41.7773181291885","222"
"6472","-72.6879970772349","41.7817668362533","222"
"6473","-72.713883963034","41.758797624751","222"
"6474","-72.6715632251546","41.7399792918331","222"
"6475","-72.7006855058954","41.7773181291885","222"
"6476","-72.6760282401557","41.7663763904252","222"
"6477","-72.684860733195","41.754352903356","222"
"6478","-72.684860733195","41.754352903356","222"
"6479","-72.6904233633067","41.7833783104922","222"
"6480","-72.684860733195","41.754352903356","222"
"6481","-72.684860733195","41.754352903356","222"
"6482","-72.684860733195","41.754352903356","222"
"6483","-72.6773879791604","41.7461710181295","222"
"6484","-72.6915180613126","41.7723271804554","222"
"6485","-72.6709460540718","41.7720837772255","222"
"6486","-72.6915180613126","41.7723271804554","222"
"6487","-72.6718591048117","41.7568163338601","222"
"6488","-72.6853043216788","41.7830783875634","222"
"6489","-72.6718591048117","41.7568163338601","222"
"6490","-72.6619766083899","41.7881552066418","222"
"6491","-72.693655444983","41.7711735909407","222"
"6492","-72.6894468500558","41.7589860210928","222"
"6493","-72.6777645359961","41.7274622219936","222"
"6494","-72.7050029424837","41.7585187849955","222"
"6495","-72.6787926530262","41.7882411921904","222"
"6496","-72.6754646209709","41.7667664843248","222"
"6497","-72.6817710107539","41.7514879828094","222"
"6498","-72.7106291759674","41.7625301243142","222"
"6499","-72.6905448166686","41.7692807888367","222"
"6500","-72.6948161866843","41.770368159568","222"
"6501","-72.6863915990337","41.7793244429284","222"
"6502","-72.697277210001","41.7709161328927","222"
"6503","-72.6951426460033","41.7665845642888","222"
"6504","-72.6901794751125","41.7712775795669","222"
"6505","-72.6724188773901","41.7560010633932","222"
"6506","-72.6838136509759","41.7587836099151","222"
"6507","-72.6763168639711","41.7552506054994","222"
"6508","-72.6776062248959","41.7671130370517","222"
"6509","-72.6726098395797","41.756578827226","222"
"6510","-72.7000318830245","41.7689792613991","222"
"6511","-72.6918247022018","41.7701240505511","222"
"6512","-72.6828983655182","41.7808632614632","222"
"6513","-72.7019039146982","41.7339440286585","222"
"6514","-72.6715706669154","41.7373750150621","222"
"6515","-72.68372407438","41.7587842454357","222"
"6516","-72.6946974588484","41.7695021472131","222"
"6517","-72.691233956844","41.772307384607","222"
"6518","-72.689133162804","41.7414014810522","222"
"6519","-72.6777424755794","41.743381309799","222"
"6520","-72.6918247022018","41.7701240505511","222"
"6521","-72.6905448166686","41.7692807888367","222"
"6522","-72.6985360228535","41.7714173944074","222"
"6523","-72.6789777967146","41.7892347347426","222"
"6524","-72.691233956844","41.772307384607","222"
"6525","-72.6781513272923","41.7664642860373","222"
"6526","-72.6948161866843","41.770368159568","222"
"6527","-72.6780354428668","41.7724354537278","222"
"6528","-72.694647634583","41.7722947778047","222"
"6529","-72.7050029424837","41.7585187849955","222"
"6530","-72.6817710107539","41.7514879828094","222"
"6531","-72.7106291759674","41.7625301243142","222"
"6532","-72.6863915990337","41.7793244429284","222"
"6533","-72.6951426460033","41.7665845642888","222"
"6534","-72.6838136509759","41.7587836099151","222"
"6535","-72.6776062248959","41.7671130370517","222"
"6536","-72.7119957094674","41.7691130569983","222"
"6537","-72.6823199168423","41.7879784169713","222"
"6538","-72.6918247022018","41.7701240505511","222"
"6539","-72.7019039146982","41.7339440286585","222"
"6540","-72.6715706669154","41.7373750150621","222"
"6541","-72.68372407438","41.7587842454357","222"
"6542","-72.691233956844","41.772307384607","222"
"6543","-72.6918247022018","41.7701240505511","222"
"6544","-72.6789777967146","41.7892347347426","222"
"6545","-72.691233956844","41.772307384607","222"
"6546","-72.6781513272923","41.7664642860373","222"
"6547","-72.6780354428668","41.7724354537278","222"
"6548","-72.7050029424837","41.7585187849955","222"
"6549","-72.6817710107539","41.7514879828094","222"
"6550","-72.6776062248959","41.7671130370517","222"
"6551","-72.7019039146982","41.7339440286585","222"
"6552","-72.6715706669154","41.7373750150621","222"
"6553","-72.6781513272923","41.7664642860373","222"
"6554","-72.684860733195","41.754352903356","222"
"6555","-72.7038053026881","41.760298829308","222"
"6556","-72.684860733195","41.754352903356","222"
"6557","-72.6885037672173","41.8006247719205","222"
"6558","-72.7038053026881","41.760298829308","222"
"6559","-72.7038053026881","41.760298829308","222"
"6560","-72.6806057743803","41.7869446505028","222"
"6561","-72.684860733195","41.754352903356","222"
"6562","-72.7038053026881","41.760298829308","222"
"6563","-72.684860733195","41.754352903356","222"
"6564","-72.690098299299","41.8008298381494","222"
"6565","-72.6885037672173","41.8006247719205","222"
"6566","-72.7038053026881","41.760298829308","222"
"6567","-72.7038053026881","41.760298829308","222"
"6568","-72.6742478145067","41.7558523230713","222"
"6569","-72.6761812254464","41.7976536262504","222"
"6570","-72.7100333494402","41.7661273649361","222"
"6571","-72.684627253728","41.7775956747425","222"
"6572","-72.6761812254464","41.7976536262504","222"
"6573","-72.6761812254464","41.7976536262504","222"
"6574","-72.7100333494402","41.7661273649361","222"
"6575","-72.6991059633839","41.7773666483584","222"
"6576","-72.7105795565427","41.7427892322716","222"
"6577","-72.7141401090453","41.7610379092746","222"
"6578","-72.6838291993487","41.7580946952465","222"
"6579","-72.6989716359246","41.7657945429567","222"
"6580","-72.7032913009794","41.7593597612806","222"
"6581","-72.676661682383","41.7901855589482","222"
"6582","-72.681866790506","41.7593539743753","222"
"6583","-72.7147596895596","41.7368302816653","222"
"6584","-72.7101821368156","41.7673607555066","222"
"6585","-72.6550815287892","41.7862074809398","222"
"6586","-72.6745942190786","41.7504829715487","222"
"6587","-72.690098299299","41.8008298381494","222"
"6588","-72.6967677237256","41.7592123902255","222"
"6589","-72.7124579833746","41.8043136894574","222"
"6590","-72.6753025877915","41.7601110112644","222"
"6591","-72.6650974162858","41.7838482869266","222"
"6592","-72.6958805670319","41.7718809764973","222"
"6593","-72.6991059633839","41.7773666483584","222"
"6594","-72.701518378087","41.7788979187833","222"
"6595","-72.7082555695844","41.7620757432968","222"
"6596","-72.6986720051452","41.739979800182","222"
"6597","-72.6979122892161","41.7444960428183","222"
"6598","-72.6874077053243","41.783614780734","222"
"6599","-72.697277210001","41.7709161328927","222"
"6600","-72.7082555695844","41.7620757432968","222"
"6601","-72.6986720051452","41.739979800182","222"
"6602","-72.6979122892161","41.7444960428183","222"
"6603","-72.7026260894969","41.761251630832","222"
"6604","-72.6979122892161","41.7444960428183","222"
"6605","-72.6825921920988","41.7922901097705","222"
"6606","-72.6805231763029","41.797854236721","222"
"6607","-72.7026260894969","41.761251630832","222"
"6608","-72.6825921920988","41.7922901097705","222"
"6609","-72.7026260894969","41.761251630832","222"
"6610","-72.6891094652361","41.7528119663705","222"
"6611","-72.6958930153193","41.7671225761134","222"
"6612","-72.6620019359482","41.7900758787063","222"
"6613","-72.6811327176015","41.7788566015047","222"
"6614","-72.6957638924633","41.7760236738638","222"
"6615","-72.7141401090453","41.7610379092746","222"
"6616","-72.6869088474975","41.7460547961448","222"
"6617","-72.6769651577868","41.7501826789884","222"
"6618","-72.6947952265092","41.7714338321977","222"
"6619","-72.6947952265092","41.7714338321977","222"
"6620","-72.6865069232808","41.7750928138636","222"
"6621","-72.7087606475754","41.7331573567359","222"
"6622","-72.6971692978969","41.7397531833171","222"
"6623","-72.677050593626","41.7733477424858","222"
"6624","-72.6730419826236","41.7685314249896","222"
"6625","-72.6961495083877","41.7719925608924","222"
"6626","-72.6889437224487","41.7786131620644","222"
"6627","-72.6874409405846","41.7723113823556","222"
"6628","-72.6746958402449","41.7444998008645","222"
"6629","-72.6961247502183","41.7683168841056","222"
"6630","-72.688747170776","41.7412973495519","222"
"6631","-72.6763168639711","41.7552506054994","222"
"6632","-72.7085240995261","41.7619089836782","222"
"6633","-72.6961247502183","41.7683168841056","222"
"6634","-72.6871096658919","41.7533953707842","222"
"6635","-72.6866612259551","41.763662819314","222"
"6636","-72.712193182094","41.7425297704164","222"
"6637","-72.6947135732866","41.7683185211328","222"
"6638","","","222"
"6639","-72.6989267383068","41.7769298745985","222"
"6640","-72.6895924133565","41.7436237352935","222"
"6641","-72.7090030590784","41.7653986726865","222"
"6642","-72.6788322247579","41.7458499287154","222"
"6643","-72.6946974588484","41.7695021472131","222"
"6644","-72.6963256567776","41.773726248173","222"
"6645","-72.6808919243328","41.7438139291516","222"
"6646","-72.6788354658503","41.7530315942765","222"
"6647","-72.6745679805125","41.7618372936756","222"
"6648","-72.6906011637116","41.7693330027918","222"
"6649","-72.6869588913792","41.7521233757598","222"
"6650","-72.6836670032705","41.7536422486516","222"
"6651","-72.7129958361804","41.7591020957663","222"
"6652","-72.6733610552887","41.74454488972","222"
"6653","-72.676347262345","41.7961914008597","222"
"6654","-72.6947952265092","41.7714338321977","222"
"6655","-72.6845507103091","41.7758485935753","222"
"6656","-72.6971279109509","41.768214299609","222"
"6657","-72.6695647374081","41.7336938069706","222"
"6658","-72.6761272105536","41.7814244598688","222"
"6659","-72.6828559944088","41.7458516534604","222"
"6660","-72.6901794751125","41.7712775795669","222"
"6661","-72.7047408098018","41.7741911584904","222"
"6662","-72.684863738389","41.7831513216559","222"
"6663","-72.6695122152481","41.7438459042418","222"
"6664","-72.6952091415841","41.7704760860735","222"
"6665","-72.7026424728335","41.7507977863183","222"
"6666","-72.677075452767","41.7664941490908","222"
"6667","-72.6746248487491","41.7531001898773","222"
"6668","","","222"
"6669","-72.6869890390598","41.7473574708855","222"
"6670","-72.6816585677875","41.7919066279638","222"
"6671","","","222"
"6672","-72.6958212082663","41.7792015635297","222"
"6673","-72.6827591099608","41.7449665643081","222"
"6674","-72.6852104326354","41.7795394854894","222"
"6675","-72.7023130265846","41.7573887074393","222"
"6676","-72.6674580881009","41.7374669339326","222"
"6677","-72.6949812788752","41.7731443983184","222"
"6678","-72.6963256567776","41.773726248173","222"
"6679","-72.6763168639711","41.7552506054994","222"
"6680","-72.6778481315998","41.7663083317742","222"
"6681","-72.6764267651074","41.7450735412933","222"
"6682","-72.6866612259551","41.763662819314","222"
"6683","-72.7122022389195","41.7598604168334","222"
"6684","-72.6861983205854","41.7824003020813","222"
"6685","-72.6938270889939","41.7947465113907","222"
"6686","-72.6999129890998","41.7831603948087","222"
"6687","-72.6999952778655","41.7644602022213","222"
"6688","-72.6905047270788","41.7705403066216","222"
"6689","-72.704613477167","41.7658471187883","222"
"6690","-72.7130188339471","41.7590699118693","222"
"6691","-72.6971279109509","41.768214299609","222"
"6692","-72.6761812254464","41.7976536262504","222"
"6693","-72.7009562769807","41.778931489871","222"
"6694","-72.7057777970271","41.8020983063148","222"
"6695","-72.7066796129199","41.7616885648161","222"
"6696","-72.7001765204855","41.7785178418447","222"
"6697","-72.6952810271982","41.7721237265916","222"
"6698","-72.680607229713","41.7473166499867","222"
"6699","-72.6670133435721","41.7820457448275","222"
"6700","-72.6670133435721","41.7820457448275","222"
"6701","-72.6670133435721","41.7820457448275","222"
"6702","-72.677075452767","41.7664941490908","222"
"6703","-72.7078450947649","41.7883389134279","222"
"6704","-72.696300731349","41.7712866261007","222"
"6705","-72.6706320063444","41.7728699578652","222"
"6706","-72.6732069751126","41.7674112281664","222"
"6707","-72.677075452767","41.7664941490908","222"
"6708","-72.6837963530239","41.780085607939","222"
"6709","-72.6756456521075","41.7372763399197","222"
"6710","-72.6832234759853","41.7765193562218","222"
"6711","-72.6951951473855","41.7737970054163","222"
"6712","-72.7094748868456","41.7653332245244","222"
"6713","-72.7111184263463","41.7764362286238","222"
"6714","-72.6946117735261","41.7702497011518","222"
"6715","-72.6830193110114","41.7547426078577","222"
"6716","-72.6832341482519","41.75878463882","222"
"6717","-72.6729791322505","41.7476142601507","222"
"6718","-72.6794335384227","41.7769355393041","222"
"6719","-72.6893409303207","41.7633233534278","222"
"6720","-72.6727223090616","41.7894519048811","222"
"6721","-72.6761812254464","41.7976536262504","222"
"6722","-72.6870927938153","41.7553380197831","222"
"6723","-72.700334299783","41.7685600762451","222"
"6724","-72.6944044287543","41.7737565060552","222"
"6725","-72.6792934350518","41.7576466899082","222"
"6726","-72.6946974588484","41.7695021472131","222"
"6727","","","222"
"6728","-72.6941069713326","41.7732891236575","222"
"6729","-72.715988575705","41.7672677901141","222"
"6730","-72.677050593626","41.7733477424858","222"
"6731","-72.6946974588484","41.7695021472131","222"
"6732","-72.6942629801632","41.7743694264705","222"
"6733","-72.6915180613126","41.7723271804554","222"
"6734","-72.6793087230268","41.7914739049182","222"
"6735","-72.6843866304154","41.7800997014273","222"
"6736","-72.6999952778655","41.7644602022213","222"
"6737","-72.6961495083877","41.7719925608924","222"
"6738","-72.6881903345109","41.7725179297772","222"
"6739","-72.6866612259551","41.763662819314","222"
"6740","-72.710050627264","41.7564324913246","222"
"6741","-72.68932862682","41.7597620982142","222"
"6742","-72.6935454865969","41.7536396564015","222"
"6743","-72.6848914806656","41.7393491507173","222"
"6744","-72.6670133435721","41.7820457448275","222"
"6745","-72.6622170084225","41.7889403737216","222"
"6746","-72.6707822700009","41.7733326844615","222"
"6747","-72.6949668309018","41.7479430946908","222"
"6748","-72.6946117735261","41.7702497011518","222"
"6749","-72.7005227276239","41.7680659399031","222"
"6750","-72.7100100010769","41.7663570527348","222"
"6751","-72.6896674040616","41.7863983375014","222"
"6752","-72.6917707761484","41.7382558476681","222"
"6753","-72.6591315232625","41.7932803227962","222"
"6754","-72.6900486305694","41.7725930335137","222"
"6755","-72.7094154356331","41.7636352911492","222"
"6756","-72.6835307225196","41.7912302996644","222"
"6757","-72.6866194291296","41.7355639527748","222"
"6758","-72.6921294219879","41.772945498588","222"
"6759","-72.6750437463992","41.7563824071486","222"
"6760","-72.677050593626","41.7733477424858","222"
"6761","-72.6845562346395","41.7611496306522","222"
"6762","-72.6869588913792","41.7521233757598","222"
"6763","-72.6757874856475","41.7443353301502","222"
"6764","-72.697734581216","41.7827891189686","222"
"6765","-72.6752565140346","41.7473913307359","222"
"6766","-72.6765835162072","41.7443457240021","222"
"6767","-72.7009740875275","41.7864855801599","222"
"6768","-72.6918737361811","41.7704954895035","222"
"6769","-72.7091133091226","41.7637863942066","222"
"6770","-72.6752159485238","41.7679060486607","222"
"6771","-72.6971310809088","41.7501154692205","222"
"6772","-72.6796778398887","41.7967196890456","222"
"6773","-72.6992539018956","41.7780576927795","222"
"6774","-72.6752566965546","41.7518019773968","222"
"6775","-72.6810878909136","41.7578878726282","222"
"6776","-72.6936362955405","41.7712327764127","222"
"6777","-72.6759785079433","41.7544566047741","222"
"6778","-72.6662056781279","41.7443479235945","222"
"6779","-72.6833816313616","41.7465492272608","222"
"6780","-72.6952091415841","41.7704760860735","222"
"6781","-72.68372407438","41.7587842454357","222"
"6782","-72.6898830226657","41.7719372567317","222"
"6783","-72.6958514517499","41.7755927042757","222"
"6784","-72.6826863903574","41.7442096182193","222"
"6785","-72.6818738846409","41.7626827789124","222"
"6786","-72.6865069232808","41.7750928138636","222"
"6787","-72.6959008659933","41.7736586119851","222"
"6788","-72.6744077179186","41.7464091720429","222"
"6789","-72.6627798663394","41.7519131415415","222"
"6790","-72.677050593626","41.7733477424858","222"
"6791","-72.6730419826236","41.7685314249896","222"
"6792","-72.6867875123429","41.774324723899","222"
"6793","-72.6761272105536","41.7814244598688","222"
"6794","-72.6753629800874","41.7673650275659","222"
"6795","-72.6952964416783","41.7720594090167","222"
"6796","-72.6682159583832","41.7945697539295","222"
"6797","-72.7085240995261","41.7619089836782","222"
"6798","-72.6961495083877","41.7719925608924","222"
"6799","-72.6889437224487","41.7786131620644","222"
"6800","-72.6874409405846","41.7723113823556","222"
"6801","-72.6746958402449","41.7444998008645","222"
"6802","-72.6961247502183","41.7683168841056","222"
"6803","-72.688747170776","41.7412973495519","222"
"6804","-72.6763168639711","41.7552506054994","222"
"6805","-72.6961247502183","41.7683168841056","222"
"6806","-72.6871096658919","41.7533953707842","222"
"6807","-72.6866612259551","41.763662819314","222"
"6808","-72.712193182094","41.7425297704164","222"
"6809","-72.6957493118899","41.7369987551649","222"
"6810","-72.6947135732866","41.7683185211328","222"
"6811","","","222"
"6812","-72.6989267383068","41.7769298745985","222"
"6813","-72.6895924133565","41.7436237352935","222"
"6814","-72.7090030590784","41.7653986726865","222"
"6815","-72.6946974588484","41.7695021472131","222"
"6816","-72.6948626208986","41.7726596030032","222"
"6817","-72.6963256567776","41.773726248173","222"
"6818","-72.6733610552887","41.74454488972","222"
"6819","-72.6845507103091","41.7758485935753","222"
"6820","-72.6695647374081","41.7336938069706","222"
"6821","-72.6761272105536","41.7814244598688","222"
"6822","-72.6828559944088","41.7458516534604","222"
"6823","-72.6901794751125","41.7712775795669","222"
"6824","-72.7047408098018","41.7741911584904","222"
"6825","-72.684863738389","41.7831513216559","222"
"6826","-72.6695122152481","41.7438459042418","222"
"6827","-72.6952091415841","41.7704760860735","222"
"6828","-72.7026424728335","41.7507977863183","222"
"6829","-72.6761812254464","41.7976536262504","222"
"6830","-72.7009562769807","41.778931489871","222"
"6831","-72.677075452767","41.7664941490908","222"
"6832","-72.6746248487491","41.7531001898773","222"
"6833","","","222"
"6834","-72.6869890390598","41.7473574708855","222"
"6835","-72.6816585677875","41.7919066279638","222"
"6836","","","222"
"6837","-72.6670133435721","41.7820457448275","222"
"6838","-72.6670133435721","41.7820457448275","222"
"6839","-72.6670133435721","41.7820457448275","222"
"6840","-72.677075452767","41.7664941490908","222"
"6841","-72.7078450947649","41.7883389134279","222"
"6842","-72.6788322247579","41.7458499287154","222"
"6843","-72.6958212082663","41.7792015635297","222"
"6844","-72.6827591099608","41.7449665643081","222"
"6845","-72.6852104326354","41.7795394854894","222"
"6846","-72.7023130265846","41.7573887074393","222"
"6847","-72.677075452767","41.7664941490908","222"
"6848","-72.6756456521075","41.7372763399197","222"
"6849","-72.6674580881009","41.7374669339326","222"
"6850","-72.6949812788752","41.7731443983184","222"
"6851","-72.6963256567776","41.773726248173","222"
"6852","-72.6763168639711","41.7552506054994","222"
"6853","-72.7111184263463","41.7764362286238","222"
"6854","-72.677050593626","41.7733477424858","222"
"6855","-72.7057777970271","41.8020983063148","222"
"6856","-72.7066796129199","41.7616885648161","222"
"6857","-72.7001765204855","41.7785178418447","222"
"6858","-72.6952810271982","41.7721237265916","222"
"6859","-72.680607229713","41.7473166499867","222"
"6860","-72.6942629801632","41.7743694264705","222"
"6861","-72.6915180613126","41.7723271804554","222"
"6862","-72.6793087230268","41.7914739049182","222"
"6863","-72.6999952778655","41.7644602022213","222"
"6864","-72.6961495083877","41.7719925608924","222"
"6865","-72.6852271808674","41.7578717744935","222"
"6866","-72.696300731349","41.7712866261007","222"
"6867","-72.6706320063444","41.7728699578652","222"
"6868","-72.6732069751126","41.7674112281664","222"
"6869","-72.6881903345109","41.7725179297772","222"
"6870","-72.6866612259551","41.763662819314","222"
"6871","-72.7123262989851","41.7474956416784","222"
"6872","-72.710050627264","41.7564324913246","222"
"6873","-72.68932862682","41.7597620982142","222"
"6874","-72.6935454865969","41.7536396564015","222"
"6875","-72.6848914806656","41.7393491507173","222"
"6876","-72.6670133435721","41.7820457448275","222"
"6877","-72.6832234759853","41.7765193562218","222"
"6878","-72.6951951473855","41.7737970054163","222"
"6879","-72.7094748868456","41.7653332245244","222"
"6880","-72.6622170084225","41.7889403737216","222"
"6881","-72.6622170084225","41.7889403737216","222"
"6882","-72.6707822700009","41.7733326844615","222"
"6883","-72.6796778398887","41.7967196890456","222"
"6884","-72.6830193110114","41.7547426078577","222"
"6885","-72.6949668309018","41.7479430946908","222"
"6886","-72.6946117735261","41.7702497011518","222"
"6887","-72.7005227276239","41.7680659399031","222"
"6888","-72.7100100010769","41.7663570527348","222"
"6889","-72.6750437463992","41.7563824071486","222"
"6890","-72.677050593626","41.7733477424858","222"
"6891","-72.6869588913792","41.7521233757598","222"
"6892","-72.6757874856475","41.7443353301502","222"
"6893","-72.697734581216","41.7827891189686","222"
"6894","-72.6752565140346","41.7473913307359","222"
"6895","-72.6765835162072","41.7443457240021","222"
"6896","-72.7009740875275","41.7864855801599","222"
"6897","-72.6918737361811","41.7704954895035","222"
"6898","-72.7091133091226","41.7637863942066","222"
"6899","-72.6867875123429","41.774324723899","222"
"6900","-72.6761272105536","41.7814244598688","222"
"6901","-72.6753629800874","41.7673650275659","222"
"6902","-72.6682159583832","41.7945697539295","222"
"6903","-72.7085240995261","41.7619089836782","222"
"6904","-72.6752159485238","41.7679060486607","222"
"6905","-72.6971310809088","41.7501154692205","222"
"6906","-72.6992539018956","41.7780576927795","222"
"6907","-72.6752566965546","41.7518019773968","222"
"6908","-72.6810878909136","41.7578878726282","222"
"6909","-72.6936362955405","41.7712327764127","222"
"6910","-72.6759785079433","41.7544566047741","222"
